Valor do sinal,Temperatura,Umidade,Data,Hora
0.009765625,22.4°C,63%,2024-04-20,02:59:54
0.06640625,22.4°C,63%,2024-04-20,03:00:10
-0.193359375,22.4°C,63%,2024-04-20,03:00:26
-0.240234375,22.4°C,63%,2024-04-20,03:00:42
0.06640625,22.4°C,63%,2024-04-20,03:00:58
0.060546875,22.4°C,63%,2024-04-20,03:01:14
-0.234375,22.4°C,63%,2024-04-20,03:01:29
-0.232421875,22.4°C,63%,2024-04-20,03:01:45
0.06640625,22.4°C,63%,2024-04-20,03:02:01
0.068359375,22.4°C,63%,2024-04-20,03:02:17
-0.25,22.4°C,63%,2024-04-20,03:02:33
-0.212890625,22.4°C,63%,2024-04-20,03:02:49
0.06640625,22.4°C,63%,2024-04-20,03:03:05
0.021484375,22.4°C,63%,2024-04-20,03:03:21
-0.2265625,22.4°C,63%,2024-04-20,03:03:37
-0.177734375,22.4°C,63%,2024-04-20,03:03:54
0.0703125,22.4°C,63%,2024-04-20,03:04:10
-0.033203125,22.4°C,63%,2024-04-20,03:04:25
-0.236328125,22.4°C,63%,2024-04-20,03:04:42
-0.08984375,22.4°C,63%,2024-04-20,03:04:58
0.0546875,22.4°C,63%,2024-04-20,03:05:14
-0.080078125,22.4°C,63%,2024-04-20,03:05:30
-0.236328125,22.4°C,63%,2024-04-20,03:05:45
-0.041015625,22.4°C,63%,2024-04-20,03:06:02
0.068359375,22.4°C,63%,2024-04-20,03:06:18
-0.1640625,22.4°C,63%,2024-04-20,03:06:34
-0.162109375,22.4°C,63%,2024-04-20,03:06:50
0.078125,22.4°C,63%,2024-04-20,03:07:05
-0.041015625,22.4°C,63%,2024-04-20,03:07:22
-0.244140625,22.4°C,63%,2024-04-20,03:07:38
-0.08984375,22.4°C,63%,2024-04-20,03:07:54
0.064453125,22.4°C,63%,2024-04-20,03:08:10
-0.072265625,22.4°C,63%,2024-04-20,03:08:26
-0.2421875,22.4°C,63%,2024-04-20,03:08:42
-0.048828125,22.4°C,63%,2024-04-20,03:08:58
0.0703125,22.4°C,63%,2024-04-20,03:09:14
-0.15234375,22.4°C,63%,2024-04-20,03:09:30
-0.220703125,22.4°C,63%,2024-04-20,03:09:46
0.001953125,22.4°C,63%,2024-04-20,03:10:02
0.06640625,22.4°C,63%,2024-04-20,03:10:18
-0.193359375,22.4°C,63%,2024-04-20,03:10:34
-0.23828125,22.4°C,63%,2024-04-20,03:10:50
0.068359375,22.4°C,63%,2024-04-20,03:11:06
0.060546875,22.4°C,63%,2024-04-20,03:11:22
-0.23046875,22.4°C,63%,2024-04-20,03:11:38
-0.23046875,22.4°C,63%,2024-04-20,03:11:54
0.064453125,22.4°C,63%,2024-04-20,03:12:10
0.064453125,22.4°C,63%,2024-04-20,03:12:26
-0.25,22.4°C,63%,2024-04-20,03:12:42
-0.208984375,22.4°C,63%,2024-04-20,03:12:59
0.068359375,22.4°C,63%,2024-04-20,03:13:15
0.021484375,22.4°C,63%,2024-04-20,03:13:31
-0.2265625,22.4°C,63%,2024-04-20,03:13:47
-0.17578125,22.4°C,63%,2024-04-20,03:14:03
0.0703125,22.4°C,63%,2024-04-20,03:14:19
-0.03515625,22.4°C,63%,2024-04-20,03:14:35
-0.234375,22.4°C,63%,2024-04-20,03:14:51
-0.087890625,22.4°C,63%,2024-04-20,03:15:07
0.056640625,22.4°C,63%,2024-04-20,03:15:23
-0.078125,22.4°C,63%,2024-04-20,03:15:39
-0.236328125,22.4°C,63%,2024-04-20,03:15:55
-0.037109375,22.4°C,63%,2024-04-20,03:16:11
0.072265625,22.4°C,63%,2024-04-20,03:16:27
-0.16015625,22.4°C,63%,2024-04-20,03:16:43
-0.228515625,22.4°C,63%,2024-04-20,03:16:59
0.009765625,22.4°C,63%,2024-04-20,03:17:15
0.07421875,22.4°C,63%,2024-04-20,03:17:31
-0.1953125,22.4°C,63%,2024-04-20,03:17:47
-0.248046875,22.4°C,63%,2024-04-20,03:18:03
0.056640625,22.4°C,63%,2024-04-20,03:18:19
0.064453125,22.4°C,63%,2024-04-20,03:18:35
-0.2265625,22.4°C,63%,2024-04-20,03:18:51
-0.232421875,22.4°C,63%,2024-04-20,03:19:07
0.0546875,22.4°C,63%,2024-04-20,03:19:23
0.05078125,22.4°C,63%,2024-04-20,03:19:39
-0.244140625,22.4°C,63%,2024-04-20,03:19:55
-0.201171875,22.4°C,63%,2024-04-20,03:20:11
0.064453125,22.4°C,63%,2024-04-20,03:20:28
0.0078125,22.4°C,63%,2024-04-20,03:20:43
-0.228515625,22.4°C,63%,2024-04-20,03:21:00
-0.1640625,22.3°C,64%,2024-04-20,03:21:16
0.076171875,22.3°C,64%,2024-04-20,03:21:32
-0.037109375,22.3°C,64%,2024-04-20,03:21:47
-0.244140625,22.3°C,64%,2024-04-20,03:22:04
-0.09375,22.3°C,64%,2024-04-20,03:22:20
0.0625,22.3°C,64%,2024-04-20,03:22:36
-0.076171875,22.3°C,64%,2024-04-20,03:22:52
-0.240234375,22.3°C,64%,2024-04-20,03:23:08
-0.056640625,22.3°C,64%,2024-04-20,03:23:24
0.06640625,22.3°C,64%,2024-04-20,03:23:40
-0.15234375,22.3°C,64%,2024-04-20,03:23:56
-0.22265625,22.3°C,64%,2024-04-20,03:24:12
0.0,22.3°C,64%,2024-04-20,03:24:28
0.060546875,22.3°C,64%,2024-04-20,03:24:44
-0.1953125,22.3°C,64%,2024-04-20,03:25:00
-0.2421875,22.3°C,64%,2024-04-20,03:25:17
0.064453125,22.3°C,64%,2024-04-20,03:25:33
0.05859375,22.3°C,64%,2024-04-20,03:25:49
-0.236328125,22.3°C,64%,2024-04-20,03:26:05
-0.232421875,22.3°C,64%,2024-04-20,03:26:21
0.060546875,22.3°C,64%,2024-04-20,03:26:37
0.0625,22.3°C,64%,2024-04-20,03:26:53
-0.251953125,22.3°C,64%,2024-04-20,03:27:09
-0.212890625,22.3°C,64%,2024-04-20,03:27:25
0.06640625,22.3°C,64%,2024-04-20,03:27:41
0.01953125,22.3°C,64%,2024-04-20,03:27:57
-0.224609375,22.3°C,64%,2024-04-20,03:28:13
-0.17578125,22.3°C,64%,2024-04-20,03:28:29
0.068359375,22.3°C,64%,2024-04-20,03:28:45
-0.04296875,22.3°C,64%,2024-04-20,03:29:01
-0.23828125,22.3°C,64%,2024-04-20,03:29:17
-0.09375,22.3°C,64%,2024-04-20,03:29:33
0.048828125,22.3°C,64%,2024-04-20,03:29:50
-0.087890625,22.3°C,64%,2024-04-20,03:30:05
-0.23828125,22.3°C,64%,2024-04-20,03:30:22
-0.037109375,22.3°C,64%,2024-04-20,03:30:38
0.072265625,22.3°C,64%,2024-04-20,03:30:54
-0.162109375,22.3°C,64%,2024-04-20,03:31:10
-0.228515625,22.3°C,64%,2024-04-20,03:31:26
0.0078125,22.3°C,64%,2024-04-20,03:31:42
0.072265625,22.3°C,64%,2024-04-20,03:31:58
-0.1953125,22.3°C,64%,2024-04-20,03:32:14
-0.244140625,22.3°C,64%,2024-04-20,03:32:30
0.05859375,22.3°C,64%,2024-04-20,03:32:46
0.0625,22.3°C,64%,2024-04-20,03:33:02
-0.228515625,22.3°C,64%,2024-04-20,03:33:19
-0.234375,22.3°C,64%,2024-04-20,03:33:34
0.0546875,22.3°C,64%,2024-04-20,03:33:51
0.05859375,22.3°C,64%,2024-04-20,03:34:07
-0.248046875,22.3°C,64%,2024-04-20,03:34:22
-0.203125,22.3°C,64%,2024-04-20,03:34:39
0.0625,22.3°C,64%,2024-04-20,03:34:55
0.0,22.3°C,64%,2024-04-20,03:35:11
-0.23828125,22.3°C,64%,2024-04-20,03:35:27
-0.169921875,22.3°C,64%,2024-04-20,03:35:43
0.07421875,22.3°C,64%,2024-04-20,03:35:59
-0.044921875,22.3°C,64%,2024-04-20,03:36:15
-0.248046875,22.3°C,64%,2024-04-20,03:36:31
-0.095703125,22.3°C,64%,2024-04-20,03:36:47
0.05859375,22.3°C,64%,2024-04-20,03:37:03
-0.072265625,22.3°C,64%,2024-04-20,03:37:19
-0.24609375,22.3°C,64%,2024-04-20,03:37:35
-0.056640625,22.3°C,64%,2024-04-20,03:37:51
0.064453125,22.3°C,64%,2024-04-20,03:38:08
-0.154296875,22.3°C,64%,2024-04-20,03:38:24
-0.220703125,22.3°C,64%,2024-04-20,03:38:40
0.0,22.3°C,64%,2024-04-20,03:38:56
0.060546875,22.3°C,64%,2024-04-20,03:39:12
-0.201171875,22.3°C,64%,2024-04-20,03:39:28
-0.24609375,22.3°C,64%,2024-04-20,03:39:44
0.0625,22.3°C,64%,2024-04-20,03:40:00
0.052734375,22.3°C,64%,2024-04-20,03:40:16
-0.236328125,22.3°C,64%,2024-04-20,03:40:32
-0.232421875,22.3°C,64%,2024-04-20,03:40:48
0.0625,22.3°C,64%,2024-04-20,03:41:04
0.0625,22.3°C,64%,2024-04-20,03:41:20
-0.25390625,22.3°C,64%,2024-04-20,03:41:36
-0.21484375,22.3°C,64%,2024-04-20,03:41:52
0.060546875,22.3°C,64%,2024-04-20,03:42:08
0.01953125,22.3°C,64%,2024-04-20,03:42:24
-0.228515625,22.3°C,64%,2024-04-20,03:42:40
-0.1796875,22.3°C,64%,2024-04-20,03:42:56
0.068359375,22.3°C,64%,2024-04-20,03:43:13
-0.044921875,22.3°C,64%,2024-04-20,03:43:29
-0.23828125,22.3°C,64%,2024-04-20,03:43:45
-0.08984375,22.3°C,64%,2024-04-20,03:44:01
0.052734375,22.3°C,64%,2024-04-20,03:44:17
-0.087890625,22.3°C,64%,2024-04-20,03:44:33
-0.2421875,22.3°C,64%,2024-04-20,03:44:49
-0.0390625,22.3°C,64%,2024-04-20,03:45:05
0.07421875,22.3°C,64%,2024-04-20,03:45:21
-0.158203125,22.3°C,64%,2024-04-20,03:45:37
-0.23046875,22.3°C,64%,2024-04-20,03:45:54
0.0078125,22.3°C,64%,2024-04-20,03:46:10
0.07421875,22.3°C,64%,2024-04-20,03:46:26
-0.197265625,22.3°C,64%,2024-04-20,03:46:42
-0.25,22.3°C,64%,2024-04-20,03:46:58
0.0546875,22.3°C,64%,2024-04-20,03:47:15
0.060546875,22.3°C,64%,2024-04-20,03:47:31
-0.228515625,22.3°C,64%,2024-04-20,03:47:47
-0.234375,22.3°C,64%,2024-04-20,03:48:03
0.0546875,22.3°C,64%,2024-04-20,03:48:19
0.05859375,22.3°C,64%,2024-04-20,03:48:35
-0.25,22.3°C,64%,2024-04-20,03:48:51
-0.205078125,22.3°C,64%,2024-04-20,03:49:07
0.0625,22.3°C,64%,2024-04-20,03:49:23
-0.201171875,22.3°C,64%,2024-04-20,03:49:39
-0.244140625,22.3°C,64%,2024-04-20,03:49:55
0.0625,22.3°C,64%,2024-04-20,03:50:13
0.056640625,22.3°C,64%,2024-04-20,03:50:29
-0.234375,22.3°C,64%,2024-04-20,03:50:45
-0.234375,22.3°C,64%,2024-04-20,03:51:02
0.060546875,22.3°C,64%,2024-04-20,03:51:18
0.064453125,22.3°C,64%,2024-04-20,03:51:34
-0.251953125,22.3°C,64%,2024-04-20,03:51:50
-0.21484375,22.3°C,64%,2024-04-20,03:52:06
0.056640625,22.3°C,64%,2024-04-20,03:52:22
0.01953125,22.3°C,64%,2024-04-20,03:52:38
-0.228515625,22.3°C,64%,2024-04-20,03:52:55
-0.1796875,22.3°C,64%,2024-04-20,03:53:11
0.06640625,22.3°C,64%,2024-04-20,03:53:27
-0.048828125,22.3°C,64%,2024-04-20,03:53:43
-0.244140625,22.3°C,64%,2024-04-20,03:53:59
0.052734375,22.3°C,64%,2024-04-20,03:54:15
0.05859375,22.3°C,64%,2024-04-20,03:54:32
-0.25,22.3°C,64%,2024-04-20,03:54:48
-0.203125,22.3°C,64%,2024-04-20,03:55:04
0.05859375,22.3°C,64%,2024-04-20,03:55:20
0.00390625,22.3°C,64%,2024-04-20,03:55:36
-0.23046875,22.3°C,64%,2024-04-20,03:55:52
-0.166015625,22.3°C,64%,2024-04-20,03:56:09
0.076171875,22.3°C,64%,2024-04-20,03:56:25
-0.04296875,22.3°C,64%,2024-04-20,03:56:41
-0.2421875,22.3°C,64%,2024-04-20,03:56:57
-0.09375,22.3°C,64%,2024-04-20,03:57:13
0.060546875,22.3°C,64%,2024-04-20,03:57:30
-0.076171875,22.3°C,64%,2024-04-20,03:57:46
-0.244140625,22.3°C,64%,2024-04-20,03:58:02
0.064453125,22.3°C,64%,2024-04-20,03:58:18
0.025390625,22.3°C,64%,2024-04-20,03:58:34
-0.2265625,22.3°C,64%,2024-04-20,03:58:50
-0.177734375,22.3°C,64%,2024-04-20,03:59:06
0.068359375,22.3°C,64%,2024-04-20,03:59:23
-0.046875,22.3°C,64%,2024-04-20,03:59:39
-0.236328125,22.3°C,64%,2024-04-20,03:59:55
-0.08984375,22.3°C,64%,2024-04-20,04:00:11
0.046875,22.3°C,64%,2024-04-20,04:00:26
-0.08984375,22.3°C,64%,2024-04-20,04:00:42
0.052734375,22.2°C,59%,2024-04-20,17:49:17
-0.201171875,22.2°C,59%,2024-04-20,17:49:33
-0.255859375,22.2°C,59%,2024-04-20,17:49:49
0.0546875,22.2°C,59%,2024-04-20,17:50:05
0.052734375,22.2°C,59%,2024-04-20,17:50:22
-0.232421875,22.2°C,59%,2024-04-20,17:50:38
-0.234375,22.2°C,59%,2024-04-20,17:50:55
0.0625,22.2°C,59%,2024-04-20,17:51:11
0.060546875,22.2°C,59%,2024-04-20,17:51:27
-0.24609375,22.2°C,59%,2024-04-20,17:51:44
-0.193359375,22.2°C,59%,2024-04-20,17:52:00
0.0546875,22.2°C,59%,2024-04-20,17:52:16
0.005859375,22.2°C,59%,2024-04-20,17:52:32
-0.24609375,22.2°C,59%,2024-04-20,17:52:49
-0.138671875,22.2°C,59%,2024-04-20,17:53:05
0.095703125,22.2°C,59%,2024-04-20,17:53:22
-0.001953125,22.2°C,59%,2024-04-20,17:53:38
-0.203125,22.2°C,59%,2024-04-20,17:53:55
-0.0625,22.2°C,59%,2024-04-20,17:54:11
0.080078125,22.2°C,59%,2024-04-20,17:54:27
-0.107421875,22.2°C,59%,2024-04-20,17:54:44
-0.240234375,22.2°C,59%,2024-04-20,17:55:00
-0.0078125,22.2°C,59%,2024-04-20,17:55:16
0.05859375,22.2°C,59%,2024-04-20,17:55:32
-0.17578125,22.2°C,59%,2024-04-20,17:55:49
-0.24609375,22.2°C,59%,2024-04-20,17:56:05
0.048828125,22.2°C,59%,2024-04-20,17:56:22
0.06640625,22.2°C,59%,2024-04-20,17:56:38
-0.240234375,22.2°C,59%,2024-04-20,17:56:54
-0.234375,22.2°C,59%,2024-04-20,17:57:11
0.044921875,22.2°C,59%,2024-04-20,17:57:27
0.05078125,22.2°C,59%,2024-04-20,17:57:44
-0.259765625,22.2°C,59%,2024-04-20,17:58:00
-0.228515625,22.2°C,59%,2024-04-20,17:58:17
0.046875,22.2°C,59%,2024-04-20,17:58:33
-0.0078125,22.2°C,59%,2024-04-20,17:58:50
-0.25,22.2°C,59%,2024-04-20,17:59:06
-0.19140625,22.2°C,59%,2024-04-20,17:59:23
0.060546875,22.2°C,59%,2024-04-20,17:59:39
-0.078125,22.2°C,59%,2024-04-20,17:59:55
-0.25390625,22.2°C,59%,2024-04-20,18:00:12
-0.12890625,22.2°C,59%,2024-04-20,18:00:28
0.037109375,22.2°C,59%,2024-04-20,18:00:45
-0.12109375,22.2°C,59%,2024-04-20,18:01:01
-0.26171875,22.2°C,59%,2024-04-20,18:01:18
-0.044921875,22.2°C,59%,2024-04-20,18:01:35
0.046875,22.2°C,59%,2024-04-20,18:01:51
-0.19140625,22.2°C,59%,2024-04-20,18:02:07
-0.24609375,22.2°C,59%,2024-04-20,18:02:23
-0.00390625,22.2°C,59%,2024-04-20,18:02:40
0.0625,22.2°C,59%,2024-04-20,18:02:56
-0.248046875,22.2°C,59%,2024-04-20,18:03:13
-0.251953125,22.2°C,59%,2024-04-20,18:03:29
0.04296875,22.2°C,59%,2024-04-20,18:03:46
0.04296875,22.2°C,59%,2024-04-20,18:04:02
-0.25390625,22.2°C,59%,2024-04-20,18:04:18
-0.251953125,22.2°C,59%,2024-04-20,18:04:34
0.0546875,22.2°C,59%,2024-04-20,18:04:51
0.0,22.2°C,59%,2024-04-20,18:05:07
-0.25,22.2°C,59%,2024-04-20,18:05:24
-0.20703125,22.2°C,59%,2024-04-20,18:05:40
0.046875,22.2°C,59%,2024-04-20,18:05:56
-0.052734375,22.2°C,59%,2024-04-20,18:06:13
-0.26171875,22.2°C,59%,2024-04-20,18:06:29
-0.126953125,22.2°C,59%,2024-04-20,18:06:45
0.037109375,22.2°C,59%,2024-04-20,18:07:02
-0.10546875,22.2°C,59%,2024-04-20,18:07:18
-0.2578125,22.2°C,59%,2024-04-20,18:07:34
-0.072265625,22.2°C,59%,2024-04-20,18:07:50
0.0546875,22.2°C,59%,2024-04-20,18:08:06
-0.185546875,22.2°C,59%,2024-04-20,18:08:23
-0.236328125,22.2°C,59%,2024-04-20,18:08:39
-0.009765625,22.2°C,59%,2024-04-20,18:08:55
0.060546875,22.2°C,59%,2024-04-20,18:09:12
-0.234375,22.2°C,59%,2024-04-20,18:09:28
-0.251953125,22.2°C,59%,2024-04-20,18:09:44
0.04296875,22.2°C,59%,2024-04-20,18:10:01
0.033203125,22.2°C,59%,2024-04-20,18:10:17
-0.251953125,22.2°C,59%,2024-04-20,18:10:33
-0.2578125,22.2°C,59%,2024-04-20,18:10:50
0.0390625,22.2°C,59%,2024-04-20,18:11:06
-0.20703125,22.2°C,59%,2024-04-20,18:11:23
-0.2578125,22.2°C,59%,2024-04-20,18:11:39
0.041015625,22.2°C,59%,2024-04-20,18:11:55
0.0546875,22.2°C,59%,2024-04-20,18:12:11
-0.244140625,22.2°C,59%,2024-04-20,18:12:27
-0.244140625,22.2°C,59%,2024-04-20,18:12:44
0.048828125,22.2°C,59%,2024-04-20,18:13:00
0.0546875,22.2°C,59%,2024-04-20,18:13:16
-0.255859375,21.7°C,60%,2024-04-20,18:13:32
-0.216796875,21.7°C,60%,2024-04-20,18:13:49
0.05078125,21.7°C,60%,2024-04-20,18:14:05
-0.001953125,21.7°C,60%,2024-04-20,18:14:21
-0.2421875,21.7°C,60%,2024-04-20,18:14:37
-0.1640625,21.7°C,60%,2024-04-20,18:14:54
0.06640625,21.7°C,60%,2024-04-20,18:15:10
-0.2265625,21.7°C,60%,2024-04-20,18:15:26
0.00390625,21.7°C,60%,2024-04-20,18:15:43
0.06640625,21.7°C,60%,2024-04-20,18:15:59
-0.212890625,21.7°C,60%,2024-04-20,18:16:15
-0.24609375,21.7°C,60%,2024-04-20,18:16:32
0.060546875,21.7°C,60%,2024-04-20,18:16:48
0.060546875,21.7°C,60%,2024-04-20,18:17:04
-0.2265625,21.7°C,60%,2024-04-20,18:17:21
-0.244140625,21.7°C,60%,2024-04-20,18:17:37
0.06640625,21.7°C,60%,2024-04-20,18:17:53
0.048828125,21.7°C,60%,2024-04-20,18:18:10
-0.244140625,21.7°C,60%,2024-04-20,18:18:26
-0.1953125,21.7°C,60%,2024-04-20,18:18:42
0.044921875,21.7°C,60%,2024-04-20,18:18:59
-0.00390625,21.7°C,60%,2024-04-20,18:19:15
-0.25,21.7°C,60%,2024-04-20,18:19:32
-0.142578125,21.7°C,60%,2024-04-20,18:19:48
0.060546875,21.7°C,60%,2024-04-20,18:20:05
-0.08203125,21.7°C,60%,2024-04-20,18:20:21
-0.232421875,21.7°C,60%,2024-04-20,18:20:37
-0.087890625,21.7°C,60%,2024-04-20,18:20:53
0.072265625,21.7°C,60%,2024-04-20,18:21:10
-0.130859375,21.7°C,60%,2024-04-20,18:21:26
-0.24609375,21.7°C,60%,2024-04-20,18:21:43
-0.009765625,21.7°C,60%,2024-04-20,18:21:59
0.0546875,21.7°C,60%,2024-04-20,18:22:15
-0.173828125,21.7°C,60%,2024-04-20,18:22:31
-0.248046875,21.7°C,60%,2024-04-20,18:22:48
0.0390625,21.7°C,60%,2024-04-20,18:23:04
0.064453125,21.7°C,60%,2024-04-20,18:23:20
-0.234375,21.7°C,60%,2024-04-20,18:23:37
-0.23046875,21.7°C,60%,2024-04-20,18:23:53
0.05078125,21.7°C,60%,2024-04-20,18:24:09
0.060546875,21.7°C,60%,2024-04-20,18:24:26
-0.25390625,21.7°C,60%,2024-04-20,18:24:42
-0.220703125,21.7°C,60%,2024-04-20,18:24:59
0.0625,21.7°C,60%,2024-04-20,18:25:15
0.009765625,21.7°C,60%,2024-04-20,18:25:31
-0.2421875,21.7°C,60%,2024-04-20,18:25:47
-0.1953125,21.7°C,60%,2024-04-20,18:26:04
0.056640625,21.7°C,60%,2024-04-20,18:26:20
-0.06640625,21.7°C,60%,2024-04-20,18:26:36
-0.25390625,21.7°C,60%,2024-04-20,18:26:53
-0.119140625,21.7°C,60%,2024-04-20,18:27:09
0.037109375,21.7°C,60%,2024-04-20,18:27:26
-0.103515625,21.7°C,60%,2024-04-20,18:27:42
-0.255859375,21.7°C,60%,2024-04-20,18:27:58
-0.046875,21.7°C,60%,2024-04-20,18:28:15
0.052734375,21.8°C,66%,2024-04-20,18:28:31
-0.181640625,21.8°C,66%,2024-04-20,18:28:47
-0.234375,21.8°C,66%,2024-04-20,18:29:03
-0.015625,21.8°C,66%,2024-04-20,18:29:20
0.0390625,21.8°C,66%,2024-04-20,18:29:36
-0.26171875,21.8°C,66%,2024-04-20,18:29:53
-0.275390625,21.8°C,66%,2024-04-20,18:30:09
0.017578125,21.8°C,66%,2024-04-20,18:30:26
0.0234375,21.9°C,61%,2024-04-20,18:30:42
-0.26953125,21.9°C,61%,2024-04-20,18:30:59
-0.2734375,21.9°C,61%,2024-04-20,18:31:15
0.029296875,21.9°C,61%,2024-04-20,18:31:32
-0.013671875,21.9°C,61%,2024-04-20,18:31:48
-0.275390625,21.9°C,61%,2024-04-20,18:32:04
-0.244140625,21.9°C,61%,2024-04-20,18:32:21
0.013671875,21.9°C,61%,2024-04-20,18:32:37
-0.25,21.9°C,61%,2024-04-20,18:32:53
-0.240234375,21.9°C,61%,2024-04-20,18:33:09
0.04296875,21.9°C,61%,2024-04-20,18:33:26
0.05078125,21.9°C,61%,2024-04-20,18:33:42
-0.2578125,21.9°C,61%,2024-04-20,18:33:58
-0.22265625,21.9°C,61%,2024-04-20,18:34:14
0.05859375,21.9°C,61%,2024-04-20,18:34:31
0.005859375,21.9°C,61%,2024-04-20,18:34:47
-0.23828125,21.9°C,61%,2024-04-20,18:35:03
-0.1796875,21.9°C,61%,2024-04-20,18:35:19
0.0703125,21.9°C,61%,2024-04-20,18:35:35
-0.060546875,21.9°C,61%,2024-04-20,18:35:52
-0.244140625,21.9°C,61%,2024-04-20,18:36:08
-0.10546875,21.9°C,61%,2024-04-20,18:36:24
0.044921875,21.9°C,61%,2024-04-20,18:36:41
-0.099609375,21.9°C,61%,2024-04-20,18:36:57
-0.251953125,21.9°C,61%,2024-04-20,18:37:14
-0.037109375,21.9°C,61%,2024-04-20,18:37:30
0.056640625,21.9°C,61%,2024-04-20,18:37:46
-0.189453125,21.9°C,61%,2024-04-20,18:38:02
-0.2421875,21.9°C,61%,2024-04-20,18:38:19
-0.00390625,21.9°C,61%,2024-04-20,18:38:35
0.060546875,21.9°C,61%,2024-04-20,18:38:51
-0.2421875,21.9°C,61%,2024-04-20,18:39:08
-0.25,21.9°C,61%,2024-04-20,18:39:24
0.0546875,21.9°C,61%,2024-04-20,18:39:40
0.046875,21.9°C,61%,2024-04-20,18:39:57
-0.236328125,21.9°C,61%,2024-04-20,18:40:13
-0.25,21.9°C,61%,2024-04-20,18:40:30
0.06640625,21.9°C,61%,2024-04-20,18:40:46
0.0390625,21.9°C,61%,2024-04-20,18:41:02
-0.2421875,21.9°C,61%,2024-04-20,18:41:19
-0.1875,21.9°C,61%,2024-04-20,18:41:35
0.048828125,21.9°C,61%,2024-04-20,18:41:51
0.009765625,21.9°C,61%,2024-04-20,18:42:08
-0.251953125,21.9°C,61%,2024-04-20,18:42:24
-0.13671875,21.9°C,61%,2024-04-20,18:42:41
0.056640625,21.9°C,61%,2024-04-20,18:42:57
-0.072265625,21.9°C,61%,2024-04-20,18:43:13
-0.232421875,21.9°C,61%,2024-04-20,18:43:30
-0.087890625,21.9°C,61%,2024-04-20,18:43:46
0.080078125,21.9°C,61%,2024-04-20,18:44:02
-0.111328125,21.9°C,61%,2024-04-20,18:44:19
-0.228515625,21.9°C,61%,2024-04-20,18:44:35
0.00390625,21.9°C,61%,2024-04-20,18:44:51
0.068359375,21.9°C,61%,2024-04-20,18:45:07
-0.158203125,21.9°C,61%,2024-04-20,18:45:24
-0.236328125,21.9°C,61%,2024-04-20,18:45:40
0.076171875,21.9°C,61%,2024-04-20,18:45:56
-0.056640625,21.9°C,61%,2024-04-20,18:46:13
-0.232421875,21.9°C,61%,2024-04-20,18:46:29
-0.025390625,21.9°C,61%,2024-04-20,18:46:45
0.080078125,21.9°C,61%,2024-04-20,18:47:02
-0.146484375,21.9°C,61%,2024-04-20,18:47:18
-0.21484375,21.9°C,61%,2024-04-20,18:47:34
0.025390625,21.9°C,61%,2024-04-20,18:47:50
0.078125,21.9°C,61%,2024-04-20,18:48:06
-0.1953125,21.9°C,61%,2024-04-20,18:48:22
-0.232421875,21.9°C,61%,2024-04-20,18:48:39
0.078125,21.9°C,61%,2024-04-20,18:48:55
0.072265625,21.9°C,61%,2024-04-20,18:49:11
-0.220703125,21.9°C,61%,2024-04-20,18:49:28
-0.234375,21.9°C,61%,2024-04-20,18:49:44
0.076171875,21.9°C,61%,2024-04-20,18:50:01
0.052734375,21.9°C,61%,2024-04-20,18:50:17
-0.23046875,21.9°C,61%,2024-04-20,18:50:33
-0.17578125,21.9°C,61%,2024-04-20,18:50:49
0.0625,21.9°C,61%,2024-04-20,18:51:05
0.017578125,21.9°C,61%,2024-04-20,18:51:22
-0.236328125,21.9°C,61%,2024-04-20,18:51:38
-0.12109375,21.9°C,61%,2024-04-20,18:51:54
0.07421875,21.9°C,61%,2024-04-20,18:52:11
-0.0625,21.9°C,61%,2024-04-20,18:52:27
-0.21875,21.9°C,61%,2024-04-20,18:52:43
-0.072265625,21.9°C,61%,2024-04-20,18:53:00
0.080078125,21.9°C,61%,2024-04-20,18:53:16
-0.107421875,21.9°C,61%,2024-04-20,18:53:32
-0.234375,21.9°C,61%,2024-04-20,18:53:49
0.005859375,21.9°C,61%,2024-04-20,18:54:05
0.07421875,21.9°C,61%,2024-04-20,18:54:21
-0.154296875,21.9°C,61%,2024-04-20,18:54:37
-0.232421875,21.9°C,61%,2024-04-20,18:54:53
0.046875,21.9°C,61%,2024-04-20,18:55:09
0.078125,21.9°C,61%,2024-04-20,18:55:26
-0.21875,21.9°C,61%,2024-04-20,18:55:42
-0.212890625,21.9°C,61%,2024-04-20,18:55:58
0.06640625,21.9°C,61%,2024-04-20,18:56:14
0.068359375,21.9°C,61%,2024-04-20,18:56:30
-0.23828125,21.9°C,61%,2024-04-20,18:56:47
-0.21484375,21.9°C,61%,2024-04-20,18:57:03
0.076171875,21.9°C,61%,2024-04-20,18:57:19
0.025390625,21.9°C,61%,2024-04-20,18:57:36
-0.2265625,21.9°C,61%,2024-04-20,18:57:52
-0.171875,21.9°C,61%,2024-04-20,18:58:08
0.076171875,21.9°C,61%,2024-04-20,18:58:24
-0.009765625,21.9°C,61%,2024-04-20,18:58:40
-0.234375,21.9°C,61%,2024-04-20,18:58:57
-0.08984375,21.9°C,61%,2024-04-20,18:59:13
0.060546875,21.9°C,61%,2024-04-20,18:59:29
-0.06640625,21.9°C,61%,2024-04-20,18:59:46
-0.23046875,21.9°C,61%,2024-04-20,19:00:02
-0.041015625,21.9°C,61%,2024-04-20,19:00:18
0.07421875,21.9°C,61%,2024-04-20,19:00:35
